date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:56:16	77468/77468	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:56:16%20GMT	https://www.pluralsight.com/courses/pentesting-red-blue-purple-teams-exec-briefing	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/pentesting-red-blue-purple-teams-exec-briefing.html	(from https://www.pluralsight.com/browse/information-cyber-security/penetration-testing)
06:56:18	81884/81884	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:56:18%20GMT	https://www.pluralsight.com/courses/opsec-penetration-testers	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/opsec-penetration-testers.html	(from https://www.pluralsight.com/browse/information-cyber-security/penetration-testing)
06:56:18	81082/81082	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:56:18%20GMT	https://www.pluralsight.com/courses/web-app-pentesting-insecure-error-handling	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/web-app-pentesting-insecure-error-handling.html	(from https://www.pluralsight.com/browse/information-cyber-security/penetration-testing)
06:56:20	79683/79683	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:32:20%20GMT	https://www.pluralsight.com/content/pluralsight/en/search.html?categories=course&q=Penetration%20Testing	/home/long/Desktop/tyxoa4/www.pluralsight.com/content/pluralsight/en/searchbcda.html	(from https://www.pluralsight.com/browse/information-cyber-security/penetration-testing)
06:56:20	259/259	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202021%2023:56:20%20GMT	https://www.pluralsight.com/learn	/home/long/Desktop/tyxoa4/www.pluralsight.com/learn	(from https://www.pluralsight.com/browse/information-cyber-security/penetration-testing)
06:56:22	67827/67827	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:56:21%20GMT	https://www.pluralsight.com/authors/lee-allen	/home/long/Desktop/tyxoa4/www.pluralsight.com/authors/lee-allen.html	(from https://www.pluralsight.com/browse/information-cyber-security/penetration-testing)
06:56:23	61440/61440	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:56:22%20GMT	https://www.pluralsight.com/authors/daniel-teixeira	/home/long/Desktop/tyxoa4/www.pluralsight.com/authors/daniel-teixeira.html	(from https://www.pluralsight.com/browse/information-cyber-security/penetration-testing)
06:56:23	66196/66196	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:56:23%20GMT	https://www.pluralsight.com/authors/peter-mosmans	/home/long/Desktop/tyxoa4/www.pluralsight.com/authors/peter-mosmans.html	(from https://www.pluralsight.com/browse/information-cyber-security/penetration-testing)
06:56:25	64225/64225	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:56:24%20GMT	https://www.pluralsight.com/resource-center/webinars/cybersecurity-street-smarts	/home/long/Desktop/tyxoa4/www.pluralsight.com/resource-center/webinars/cybersecurity-street-smarts.html	(from https://www.pluralsight.com/browse/information-cyber-security/penetration-testing)
06:56:26	64475/64475	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:56:25%20GMT	https://www.pluralsight.com/resource-center/webinars/how-general-protection-regulation-will-impact-it	/home/long/Desktop/tyxoa4/www.pluralsight.com/resource-center/webinars/how-general-protection-regulation-will-impact-it.html	(from https://www.pluralsight.com/browse/information-cyber-security/penetration-testing)
06:56:27	64237/64237	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:56:26%20GMT	https://www.pluralsight.com/resource-center/webinars/cyber-attack-protection	/home/long/Desktop/tyxoa4/www.pluralsight.com/resource-center/webinars/cyber-attack-protection.html	(from https://www.pluralsight.com/browse/information-cyber-security/penetration-testing)
06:56:28	70298/70298	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:56:27%20GMT	https://www.pluralsight.com/blog/security-professional/smart-security	/home/long/Desktop/tyxoa4/www.pluralsight.com/blog/security-professional/smart-security.html	(from https://www.pluralsight.com/browse/information-cyber-security/penetration-testing)
06:56:28	252/252	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202021%2023:56:28%20GMT	https://www.pluralsight.com/product/pluralsight-iq	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/pluralsight-iq	(from https://www.pluralsight.com/browse/information-cyber-security/security-auditing)
06:56:29	252/252	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202021%2023:56:29%20GMT	https://www.pluralsight.com/product/pluralsight-iq	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/pluralsight-iq	(from https://www.pluralsight.com/browse/information-cyber-security/security-auditing)
06:56:30	252/252	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202021%2023:56:30%20GMT	https://www.pluralsight.com/product/pluralsight-iq	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/pluralsight-iq	(from https://www.pluralsight.com/browse/information-cyber-security/security-auditing)
06:56:32	72329/72329	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:56:31%20GMT	https://www.pluralsight.com/courses/codemash-session-38	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/codemash-session-38.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-auditing)
06:56:33	81146/81146	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:56:32%20GMT	https://www.pluralsight.com/courses/ccsp-cloud-governance-data-privacy-audit	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/ccsp-cloud-governance-data-privacy-audit.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-auditing)
06:56:34	83831/83831	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:56:33%20GMT	https://www.pluralsight.com/courses/maximizing-nmap-security-auditing	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/maximizing-nmap-security-auditing.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-auditing)
06:56:35	79491/79491	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:56:34%20GMT	https://www.pluralsight.com/courses/information-systems-auditing-process-conducting-audit	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/information-systems-auditing-process-conducting-audit.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-auditing)
06:56:36	81712/81712	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:56:35%20GMT	https://www.pluralsight.com/courses/information-systems-auditing-process-audit-planning	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/information-systems-auditing-process-audit-planning.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-auditing)
06:56:37	78824/78824	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:56:36%20GMT	https://www.pluralsight.com/courses/information-systems-auditing-implementation	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/information-systems-auditing-implementation.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-auditing)
06:56:37	80856/80856	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:56:37%20GMT	https://www.pluralsight.com/courses/information-systems-auditing-acquisition-development	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/information-systems-auditing-acquisition-development.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-auditing)
06:56:39	78925/78925	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:56:38%20GMT	https://www.pluralsight.com/courses/information-systems-operations-monitoring	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/information-systems-operations-monitoring.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-auditing)
06:56:40	82462/82462	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:56:39%20GMT	https://www.pluralsight.com/courses/information-systems-asset-protection-securing-system-components	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/information-systems-asset-protection-securing-system-components.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-auditing)
06:56:41	78414/78414	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:56:40%20GMT	https://www.pluralsight.com/courses/information-systems-asset-protection-monitoring	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/information-systems-asset-protection-monitoring.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-auditing)
06:56:42	77435/77435	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:56:41%20GMT	https://www.pluralsight.com/courses/information-systems-asset-protection-asset-security	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/information-systems-asset-protection-asset-security.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-auditing)
06:56:43	80405/80405	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:56:42%20GMT	https://www.pluralsight.com/courses/information-systems-auditing-process-it-governance	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/information-systems-auditing-process-it-governance.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-auditing)
06:56:44	78446/78446	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:56:43%20GMT	https://www.pluralsight.com/courses/information-systems-auditing-process-it-management	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/information-systems-auditing-process-it-management.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-auditing)
06:56:45	89107/89107	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:56:44%20GMT	https://www.pluralsight.com/courses/security-best-practices-google-cloud-update	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/security-best-practices-google-cloud-update.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-auditing)
06:56:46	72139/72139	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:56:45%20GMT	https://www.pluralsight.com/courses/big-data-ldn-session-152	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/big-data-ldn-session-152.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-auditing)
06:56:47	86765/86765	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:56:46%20GMT	https://www.pluralsight.com/courses/managing-splunk-enterprise-security-data-dashboards	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/managing-splunk-enterprise-security-data-dashboards.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-auditing)
06:56:48	86443/86443	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:56:47%20GMT	https://www.pluralsight.com/courses/network-fundamentals-protocols	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/network-fundamentals-protocols.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-auditing)
06:56:49	80614/80614	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:56:48%20GMT	https://www.pluralsight.com/courses/reverse-engineering-security-hackers-developers	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/reverse-engineering-security-hackers-developers.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-auditing)
06:56:50	80331/80331	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:56:49%20GMT	https://www.pluralsight.com/courses/manage-cloud-security-risk-ccsk	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/manage-cloud-security-risk-ccsk.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-auditing)
06:56:51	82035/82035	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:56:50%20GMT	https://www.pluralsight.com/courses/information-security-introduction	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/information-security-introduction.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-auditing)
06:56:52	84974/84974	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:56:51%20GMT	https://www.pluralsight.com/courses/csslp-secure-software-concepts	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/csslp-secure-software-concepts.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-auditing)
06:56:53	80525/80525	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:56:52%20GMT	https://www.pluralsight.com/courses/information-systems-operations-resilience	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/information-systems-operations-resilience.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-auditing)
06:56:54	85054/85054	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:56:53%20GMT	https://www.pluralsight.com/courses/implementing-cis-critical-security-controls	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/implementing-cis-critical-security-controls.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-auditing)
06:56:55	88089/88089	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:56:54%20GMT	https://www.pluralsight.com/courses/security-assessment-authorization-process-implementing	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/security-assessment-authorization-process-implementing.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-auditing)
06:56:56	76943/76943	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:56:55%20GMT	https://www.pluralsight.com/courses/collection-powerupsql	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/collection-powerupsql.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-auditing)
06:56:57	79683/79683	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:32:01%20GMT	https://www.pluralsight.com/content/pluralsight/en/search.html?categories=course&q=Security%20Auditing	/home/long/Desktop/tyxoa4/www.pluralsight.com/content/pluralsight/en/search332f.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-auditing)
06:56:57	259/259	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202021%2023:56:57%20GMT	https://www.pluralsight.com/learn	/home/long/Desktop/tyxoa4/www.pluralsight.com/learn	(from https://www.pluralsight.com/browse/information-cyber-security/security-auditing)
06:56:59	65654/65654	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:56:58%20GMT	https://www.pluralsight.com/authors/cristian-pascariu	/home/long/Desktop/tyxoa4/www.pluralsight.com/authors/cristian-pascariu.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-auditing)
06:57:00	68176/68176	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:56:59%20GMT	https://www.pluralsight.com/authors/dawid-czagan	/home/long/Desktop/tyxoa4/www.pluralsight.com/authors/dawid-czagan.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-auditing)
06:57:01	97402/97402	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:00%20GMT	https://www.pluralsight.com/authors/kevin-henry	/home/long/Desktop/tyxoa4/www.pluralsight.com/authors/kevin-henry.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-auditing)
06:57:02	77320/77320	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:53:02%20GMT	https://www.pluralsight.com/blog/security-professional/the-perfect-time-to-study-for-security-pro-certification-exams	/home/long/Desktop/tyxoa4/www.pluralsight.com/blog/security-professional/the-perfect-time-to-study-for-security-pro-certification-exams.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-auditing)
06:57:03	69867/69867	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:02%20GMT	https://www.pluralsight.com/resource-center/guides/gdpr-compliance	/home/long/Desktop/tyxoa4/www.pluralsight.com/resource-center/guides/gdpr-compliance.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-auditing)
06:57:04	75077/75077	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:03%20GMT	https://www.pluralsight.com/blog/security-professional/incident-response-prep	/home/long/Desktop/tyxoa4/www.pluralsight.com/blog/security-professional/incident-response-prep.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-auditing)
06:57:04	252/252	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202021%2023:57:04%20GMT	https://www.pluralsight.com/product/pluralsight-iq	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/pluralsight-iq	(from https://www.pluralsight.com/browse/information-cyber-security/malware-analysis)
06:57:05	252/252	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202021%2023:57:05%20GMT	https://www.pluralsight.com/product/pluralsight-iq	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/pluralsight-iq	(from https://www.pluralsight.com/browse/information-cyber-security/malware-analysis)
06:57:06	252/252	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202021%2023:57:06%20GMT	https://www.pluralsight.com/product/pluralsight-iq	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/pluralsight-iq	(from https://www.pluralsight.com/browse/information-cyber-security/malware-analysis)
06:57:08	90894/90894	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:07%20GMT	https://www.pluralsight.com/courses/malware-analysis-fundamentals	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/malware-analysis-fundamentals.html	(from https://www.pluralsight.com/browse/information-cyber-security/malware-analysis)
06:57:09	93345/93345	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:08%20GMT	https://www.pluralsight.com/courses/malware-analysis-malicious-documents-performing	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/malware-analysis-malicious-documents-performing.html	(from https://www.pluralsight.com/browse/information-cyber-security/malware-analysis)
06:57:10	83492/83492	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:09%20GMT	https://www.pluralsight.com/courses/malware-analysis-detection-trickbot	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/malware-analysis-detection-trickbot.html	(from https://www.pluralsight.com/browse/information-cyber-security/malware-analysis)
06:57:11	83894/83894	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:10%20GMT	https://www.pluralsight.com/courses/detecting-analyzing-fileless-malware	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/detecting-analyzing-fileless-malware.html	(from https://www.pluralsight.com/browse/information-cyber-security/malware-analysis)
06:57:12	90060/90060	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:11%20GMT	https://www.pluralsight.com/courses/malware-analysis-big-picture	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/malware-analysis-big-picture.html	(from https://www.pluralsight.com/browse/information-cyber-security/malware-analysis)
06:57:13	85502/85502	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:12%20GMT	https://www.pluralsight.com/courses/ethical-hacking-malware-threats	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/ethical-hacking-malware-threats.html	(from https://www.pluralsight.com/browse/information-cyber-security/malware-analysis)
06:57:14	86011/86011	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:13%20GMT	https://www.pluralsight.com/courses/malware-analysis-identifying-defeating-packing	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/malware-analysis-identifying-defeating-packing.html	(from https://www.pluralsight.com/browse/information-cyber-security/malware-analysis)
06:57:15	84838/84838	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:14%20GMT	https://www.pluralsight.com/courses/setting-up-malware-analysis-lab	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/setting-up-malware-analysis-lab.html	(from https://www.pluralsight.com/browse/information-cyber-security/malware-analysis)
06:57:16	86596/86596	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:15%20GMT	https://www.pluralsight.com/courses/advanced-malware-analysis-ransomware	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/advanced-malware-analysis-ransomware.html	(from https://www.pluralsight.com/browse/information-cyber-security/malware-analysis)
06:57:17	83315/83315	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:16%20GMT	https://www.pluralsight.com/courses/reverse-engineering-malware-ghidra	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/reverse-engineering-malware-ghidra.html	(from https://www.pluralsight.com/browse/information-cyber-security/malware-analysis)
06:57:17	85314/85314	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:17%20GMT	https://www.pluralsight.com/courses/dotnet-java-binaries-analyzing-malware	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/dotnet-java-binaries-analyzing-malware.html	(from https://www.pluralsight.com/browse/information-cyber-security/malware-analysis)
06:57:19	89565/89565	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:18%20GMT	https://www.pluralsight.com/courses/analyzing-malware-infections-getting-started	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/analyzing-malware-infections-getting-started.html	(from https://www.pluralsight.com/browse/information-cyber-security/malware-analysis)
06:57:21	89193/89193	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:21%20GMT	https://www.pluralsight.com/courses/malware-analysis-identifying-defeating-obfuscation	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/malware-analysis-identifying-defeating-obfuscation.html	(from https://www.pluralsight.com/browse/information-cyber-security/malware-analysis)
06:57:21	88850/88850	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:21%20GMT	https://www.pluralsight.com/courses/malware-advanced-analysis-combating-exploit-kits	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/malware-advanced-analysis-combating-exploit-kits.html	(from https://www.pluralsight.com/browse/information-cyber-security/malware-analysis)
06:57:23	90415/90415	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:22%20GMT	https://www.pluralsight.com/courses/reverse-engineering-getting-started	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/reverse-engineering-getting-started.html	(from https://www.pluralsight.com/browse/information-cyber-security/malware-analysis)
06:57:24	78057/78057	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:23%20GMT	https://www.pluralsight.com/courses/sscp-malicious-code-threats	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/sscp-malicious-code-threats.html	(from https://www.pluralsight.com/browse/information-cyber-security/malware-analysis)
06:57:25	84775/84775	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:24%20GMT	https://www.pluralsight.com/courses/risk-vulnerabilities-threats-cnd	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/risk-vulnerabilities-threats-cnd.html	(from https://www.pluralsight.com/browse/information-cyber-security/malware-analysis)
06:57:25	88086/88086	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:25%20GMT	https://www.pluralsight.com/courses/ethical-hacking-mobile-platforms	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/ethical-hacking-mobile-platforms.html	(from https://www.pluralsight.com/browse/information-cyber-security/malware-analysis)
06:57:27	85593/85593	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:26%20GMT	https://www.pluralsight.com/courses/defeating-anti-reverse-engineering-anti-debugging-techniques	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/defeating-anti-reverse-engineering-anti-debugging-techniques.html	(from https://www.pluralsight.com/browse/information-cyber-security/malware-analysis)
06:57:28	81934/81934	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:27%20GMT	https://www.pluralsight.com/courses/exploit-development-security-hackers-developers	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/exploit-development-security-hackers-developers.html	(from https://www.pluralsight.com/browse/information-cyber-security/malware-analysis)
06:57:29	84679/84679	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:28%20GMT	https://www.pluralsight.com/courses/threat-hunting-yara	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/threat-hunting-yara.html	(from https://www.pluralsight.com/browse/information-cyber-security/malware-analysis)
06:57:30	83262/83262	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:29%20GMT	https://www.pluralsight.com/courses/network-access-authentication-cnd	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/network-access-authentication-cnd.html	(from https://www.pluralsight.com/browse/information-cyber-security/malware-analysis)
06:57:31	83748/83748	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:30%20GMT	https://www.pluralsight.com/courses/cisco-cyberops-analyzing-hosts	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/cisco-cyberops-analyzing-hosts.html	(from https://www.pluralsight.com/browse/information-cyber-security/malware-analysis)
06:57:32	73019/73019	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:31%20GMT	https://www.pluralsight.com/courses/bsides-huntsville-session-05	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/bsides-huntsville-session-05.html	(from https://www.pluralsight.com/browse/information-cyber-security/malware-analysis)
06:57:33	89559/89559	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:32%20GMT	https://www.pluralsight.com/courses/security-risks-assessing-mitigating	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/security-risks-assessing-mitigating.html	(from https://www.pluralsight.com/browse/information-cyber-security/malware-analysis)
06:57:34	79685/79685	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:32:20%20GMT	https://www.pluralsight.com/content/pluralsight/en/search.html?categories=course&q=Malware%20Analysis	/home/long/Desktop/tyxoa4/www.pluralsight.com/content/pluralsight/en/search659a.html	(from https://www.pluralsight.com/browse/information-cyber-security/malware-analysis)
06:57:34	259/259	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202021%2023:57:34%20GMT	https://www.pluralsight.com/learn	/home/long/Desktop/tyxoa4/www.pluralsight.com/learn	(from https://www.pluralsight.com/browse/information-cyber-security/malware-analysis)
06:57:36	66384/66384	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:35%20GMT	https://www.pluralsight.com/authors/josh-stroschein	/home/long/Desktop/tyxoa4/www.pluralsight.com/authors/josh-stroschein.html	(from https://www.pluralsight.com/browse/information-cyber-security/malware-analysis)
06:57:37	72448/72448	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:36%20GMT	https://www.pluralsight.com/blog/security-professional/4-essential-skills-for-a-security-analyst	/home/long/Desktop/tyxoa4/www.pluralsight.com/blog/security-professional/4-essential-skills-for-a-security-analyst.html	(from https://www.pluralsight.com/browse/information-cyber-security/malware-analysis)
06:57:38	71569/71569	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:37%20GMT	https://www.pluralsight.com/blog/security-professional/wannacry-lessons	/home/long/Desktop/tyxoa4/www.pluralsight.com/blog/security-professional/wannacry-lessons.html	(from https://www.pluralsight.com/browse/information-cyber-security/malware-analysis)
06:57:39	67451/67451	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:38%20GMT	https://www.pluralsight.com/resource-center/infographics/smartphones---security--how-to-keep-enterprise-data-safe-in-2016	/home/long/Desktop/tyxoa4/www.pluralsight.com/resource-center/infographics/smartphones---security--how-to-keep-enterprise-data-safe-in-2016.html	(from https://www.pluralsight.com/browse/information-cyber-security/malware-analysis)
